sales,quantity,discount,profit,shipping_cost,year,shipping_days,profit_margin,sales_per_shipping_day,profit_per_sales,category_Furniture,category_Office Supplies,category_Technology,segment_Consumer,segment_Corporate,segment_Home Office,region_Africa,region_Canada,region_Caribbean,region_Central,region_Central Asia,region_EMEA,region_East,region_North,region_North Asia,region_Oceania,region_South,region_Southeast Asia,region_West
1.2459786037005072,1.5462081952962226,-0.6732058097613866,1.5008690607576596,-0.2411383678771897,-1.6172127516071388,0.017711172505505024,0.6273454984345326,0.6724584010024446,0.6554315149223435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.1097354014256437,-1.0868257635514897,-0.6732058097613866,0.12319217854405327,-0.27883688353890557,-1.6172127516071388,1.174157164402195,0.4552524196976738,-0.2219088601570532,0.47111023797756885,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.17946955600096764,-0.6479867704102042,1.2112745822878603,-0.7127360590258055,-0.2845963789872233,-1.6172127516071388,1.174157164402195,-1.3900585402027394,-0.25223848999888737,-1.4708723027036787,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10563339233297758,0.22969121587236643,-0.6732058097613866,0.09309312056810058,-0.3132193260637113,-1.6172127516071388,0.017711172505505024,0.3918759293164379,-0.15054502523509053,0.4043897177470541,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2533057196689577,-0.6479867704102042,-0.6732058097613866,0.08174147584574126,-0.3135683863939123,-1.6172127516071388,0.017711172505505024,0.6459780091694614,-0.24046345723676352,0.6696805050388993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.36405996517094275,-0.6479867704102042,1.2112745822878603,-0.144603440133423,-0.3147900975496161,-1.6172127516071388,1.174157164402195,0.0050492812068373884,-0.33252280428609543,-0.004068970234559455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.36405996517094275,-0.6479867704102042,1.2112745822878603,-0.3156348872836365,-0.31775711035632526,-1.6172127516071388,1.174157164402195,-0.9210536607596839,-0.33252280428609543,-0.970486113437284,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.228693665112961,-0.6479867704102042,1.5410586508964783,-0.42737291016739315,-0.3252619074556483,-1.6172127516071388,0.59593416845385,-0.82944049804922,-0.25357656190367417,-0.8802303739278026,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.43174311519993364,-0.20914777726891892,-0.20208571174907483,-0.1370184775234829,-0.3301487520784633,-1.6172127516071388,-2.2951808112878753,0.18109172751136443,-0.16927803190210572,0.1758301136567307,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3989270424586047,-1.0868257635514897,-0.6732058097613866,-0.11966422066763362,-0.35720092766904643,-1.6172127516071388,0.59593416845385,0.21894802640893382,-0.3399565370904665,0.21758835658875547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.37841699699527415,-0.6479867704102042,-0.6732058097613866,-0.11433238754046486,-0.3702906900515867,-1.6172127516071388,0.017711172505505024,0.19945447083213774,-0.3166443510159587,0.19829378635365735,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3394479106149461,0.22969121587236643,-0.6732058097613866,-0.01079162810318758,-0.3711633408770894,-1.6172127516071388,0.59593416845385,0.6065429458031024,-0.3097755819047198,0.6251745369044317,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.40918206519027,-1.0868257635514897,-0.6732058097613866,-0.06634588939594599,-0.398040986302572,-1.6172127516071388,0.017711172505505024,0.6768468377680691,-0.33537735768297394,0.6915800016362339,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49327325158992535,-1.0868257635514897,1.4468346312940163,-0.16108052444254453,-0.4463858420354206,-1.6172127516071388,0.017711172505505024,0.09380391753971096,-0.3865809092394822,0.062017479622424924,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4707122015802617,-1.0868257635514897,-0.6732058097613866,-0.1403035747082869,-0.45092362632803457,-1.6172127516071388,0.017711172505505024,0.42430687756229785,-0.3728433710170044,0.41048312290426897,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8744762134889545,1.107369202154937,-0.6732058097613866,3.332095748014621,1.4442994364986907,-1.6172127516071388,0.59593416845385,0.6915348685684235,1.3210367207182157,0.7237789886503211,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.04820526503565198,0.22969121587236643,-0.6732058097613866,-0.08807454267763375,0.2775652828016047,-1.6172127516071388,0.59593416845385,0.026440368464775658,-0.16199297375382204,0.019579612312302597,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.1240924332499751,1.107369202154937,-0.6732058097613866,-0.14357147243139032,-0.17429331464368422,-1.6172127516071388,1.7523801603505402,-0.05966232108846426,-0.24889331023692038,-0.07120523629719898,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2184386423812957,-0.20914777726891892,-0.6732058097613866,-0.044502573036254614,-0.2722047372650852,-1.6172127516071388,0.017711172505505024,0.21834778663160564,-0.21923271634747962,0.22094753394056696,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19997960146429822,1.9850471884375078,-0.6732058097613866,-0.002765212642933536,-0.27918594386910667,-1.6172127516071388,0.59593416845385,0.30370869184631316,-0.23900644560710677,0.3108567199009132,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.16511252417663624,-0.6479867704102042,-0.6637834078011403,0.11916888046306193,-0.29384647773755174,-1.6172127516071388,0.59593416845385,0.5366915164637237,-0.22131416153270356,0.556318984233596,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.3538049424392775,1.107369202154937,2.1535147783124837,-0.7825658735300156,-0.33747901901268584,-1.6172127516071388,1.7523801603505402,-3.22316180776348,-0.3363140080163247,-3.3759551394669773,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4276411061072675,-1.0868257635514897,-0.6732058097613866,-0.12476672763879512,-0.3861729350757355,-1.6172127516071388,0.017711172505505024,0.28669954926266744,-0.3466171616831831,0.285179692022845,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4276411061072675,-0.6479867704102042,-0.6732058097613866,-0.15136856173563712,-0.39158337019385214,-1.6172127516071388,0.017711172505505024,0.025146150316285774,-0.3466171616831831,0.015384833883723295,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.42559010156093446,-0.20914777726891892,-0.6732058097613866,-0.12018020451864996,-0.3990881672931752,-1.6172127516071388,0.017711172505505024,0.3206945533697569,-0.3453682945720487,0.3205321217100403,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.45020215611693115,-0.6479867704102042,1.6823946803001721,-0.2897668968860177,-0.4235223904072503,-1.6172127516071388,0.59593416845385,-1.8385470822144931,-0.3659746019057654,-1.8885046507153347,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4727632061265948,-0.6479867704102042,0.2690343862632369,-0.13238494254135624,-0.4285837651951659,-1.6172127516071388,0.017711172505505024,0.6420570454475565,-0.3740922381281387,0.6256274206691702,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.45020215611693115,-0.20914777726891892,-0.6732058097613866,-0.08578128111756116,-0.4334706098179809,-1.6172127516071388,0.017711172505505024,0.9841752797863522,-0.3603546999056609,0.9930589349605283,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4707122015802617,-0.6479867704102042,1.6823946803001721,-0.17023063806723415,-0.44464054038441525,-1.6172127516071388,0.59593416845385,-0.23342299331757385,-0.376381827831885,-0.24714184380984022,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.47481421067292784,-1.0868257635514897,-0.6732058097613866,-0.14924729479256998,-0.44603678170521954,-1.6172127516071388,0.017711172505505024,0.27159258570283334,-0.37534110523927305,0.2550530840760061,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49327325158992535,-1.0868257635514897,-0.6732058097613866,-0.15217120328166253,-0.4514472168233361,-1.6172127516071388,0.017711172505505024,0.6485902434945146,-0.3865809092394822,0.5654407300035706,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.706913491974905,1.9850471884375078,-0.6732058097613866,5.565273855213306,2.8766685014787936,-1.6172127516071388,0.017711172505505024,0.6056010938780113,3.38874436771965,0.6330667593563497,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0810213377769809,0.22969121587236643,-0.6732058097613866,0.2747194361258494,-0.10011799447595623,-1.6172127516071388,-1.138734819391185,0.6911204469838594,0.036785041435061595,0.7198168826672275,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3209888696979486,-0.20914777726891892,-0.6732058097613866,-0.04656650844031993,-0.19384069313494434,-1.6172127516071388,-1.138734819391185,0.3872623216161901,-0.20674404523613615,0.39648668398910825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05434496228100087,-0.20914777726891892,0.2690343862632369,-0.535574723725518,-0.22316176087183445,-1.6172127516071388,0.017711172505505024,-0.6093616813706147,-0.053133390566611406,-0.6509486225991586,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4050800560976039,-1.0868257635514897,-0.6732058097613866,-0.032806939079884405,-0.3587716991549513,-1.6172127516071388,1.174157164402195,0.9008254574854704,-0.3503637630165861,0.9246400221674151,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.480967224311927,-0.20914777726891892,0.2690343862632369,-0.13972051295663845,-0.4430697688985104,-1.6172127516071388,0.017711172505505024,0.6613888855701128,-0.3790877065726761,0.6302787141223065,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49737526068259147,-0.6479867704102042,3.0957549743371073,-0.19566864192233932,-0.450749096162934,-1.6172127516071388,0.017711172505505024,-3.039453604817004,-0.38907864346175086,-2.60340454063883,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15894619414398678,-0.20914777726891892,-0.6732058097613866,0.04011877853042383,0.23742334482848124,-1.6172127516071388,-0.56051182344284,0.1345025283240402,0.11171706810312244,0.1338154733358274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.40302905155127083,-0.20914777726891892,0.1276983568595434,-0.12976374457819329,-0.3521395528811309,-1.6172127516071388,0.017711172505505024,0.15628271119009596,-0.3316307563495709,0.15229751562082436,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3209888696979486,-0.6479867704102042,0.1276983568595434,0.0035905617708076316,-0.3971683354770693,-1.6172127516071388,1.7523801603505402,0.5954821264745425,-0.3238253369049812,0.6144972100897167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.42148809246826835,1.5462081952962226,1.5410586508964783,-0.3195460448743403,-0.4144468218220224,-1.6172127516071388,0.017711172505505024,-1.5166489927929014,-0.34287056034978003,-1.5777363597947214,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.42559010156093446,-0.20914777726891892,0.1276983568595434,-0.09776758597667054,-0.4175883647938321,-1.6172127516071388,1.7523801603505402,0.5354085603052201,-0.36363297607238854,0.5421574046734426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4481511515705981,-1.0868257635514897,-0.6732058097613866,-0.09128510886173537,-0.4254422222233562,-1.6172127516071388,0.59593416845385,0.8719735959197803,-0.3649338793131535,0.8797870280048452,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4419981379315989,-1.0868257635514897,-0.6732058097613866,-0.0890491788406646,-0.42614034288375835,-1.6172127516071388,0.017711172505505024,0.8047512967586641,-0.35535923146112347,0.8141760353016874,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.46455918794126255,-0.20914777726891892,0.2690343862632369,-0.13621010282355733,-0.42806017469986424,-1.6172127516071388,1.7523801603505402,0.42196324239019717,-0.3784632730171089,0.41253482641290096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.773706423393365,2.4238861815787933,-0.6732058097613866,4.115059963223823,4.059808490695331,-1.6172127516071388,0.017711172505505024,0.5200248748891338,2.8205098321535216,0.542462648776255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7455334943952412,-0.6479867704102042,-0.6732058097613866,1.409488320742667,1.076738908796961,-1.6172127516071388,0.017711172505505024,0.8627618543958971,0.36773482588566364,0.9038880370729668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.29841450329463465,-0.6479867704102042,-0.6732058097613866,0.48750085660796433,0.6281963844885824,-1.6172127516071388,0.017711172505505024,0.5200366213691154,0.09548179565837596,0.5410571941227205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.019477884993338905,-0.6479867704102042,-0.6732058097613866,0.09962891601430746,0.4552369908739508,-1.6172127516071388,-0.56051182344284,0.28394273979774903,0.00556336365670291,0.2912023834924407,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4071177442502867,1.5462081952962226,0.5045944352693927,-0.9479902961658518,0.35941993023375624,-1.6172127516071388,0.017711172505505024,-0.7591821645462808,0.16167175254849633,-0.809958448485943,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.05639596682733393,-0.6479867704102042,1.4468346312940163,-0.4212739810483802,0.2759945113156998,-1.6172127516071388,0.017711172505505024,-0.4516481515429281,-0.05188452345547709,-0.48459874349412524,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9629399763065453,0.22969121587236643,-0.20208571174907483,0.656547485877935,0.10617666067287787,-1.6172127516071388,-1.7169578153395302,0.3271657549126026,1.8413980170241935,0.3379144466129439,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2902104851093024,-0.20914777726891892,0.5045944352693927,-0.01625245719311043,-0.0030792226800579817,-1.6172127516071388,0.017711172505505024,0.041354493807139105,0.0904863272138385,0.03558364918571605,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.14870448780597179,-1.0868257635514897,-0.6732058097613866,0.24548035123492387,-0.04426834164378458,-1.6172127516071388,0.017711172505505024,0.7785894358364736,-0.17677123456891183,0.8111268259424772,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0449801581598674,0.22969121587236643,-0.6732058097613866,1.0059786295708752,-0.2191475670745221,-1.6172127516071388,0.017711172505505024,0.47719707131178674,0.5500694241112783,0.4965693954036036,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4132840742829361,-1.0868257635514897,-0.6732058097613866,-0.11553634985950295,-0.22124192905572856,-1.6172127516071388,-0.56051182344284,0.3030090571854735,-0.3238253369049812,0.30367247113910883,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4378961288389328,-0.20914777726891892,-0.6732058097613866,-0.1513112301966353,-0.2905304046006415,-1.6172127516071388,-1.7169578153395302,0.044926638559487815,-0.2910425752377046,0.035205589498786806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18767357418629987,-1.0868257635514897,-0.20208571174907483,0.04348987302373054,-0.36051700080595667,-1.6172127516071388,-1.7169578153395302,0.39953409288154984,0.08986189365827137,0.4117623226626873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4666101924875956,-0.20914777726891892,-0.6732058097613866,-0.1107136207986703,-0.38407857309452903,-1.6172127516071388,-1.138734819391185,0.9508648009320313,-0.35452665338703393,0.9431442281273709,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.31893786515161554,-0.6479867704102042,-0.6732058097613866,-0.08062144260739784,-0.38425310325962964,-1.6172127516071388,0.017711172505505024,0.242074911947166,-0.28042720479306266,0.24451580246917395,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.41738608337560223,0.22969121587236643,-0.6732058097613866,-0.1298119030709548,-0.39158337019385214,-1.6172127516071388,-2.2951808112878753,0.19776719869870127,-0.12556768301240356,0.19436708107397915,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4666101924875956,-0.20914777726891892,-0.6732058097613866,-0.1504512571116081,-0.3959466243213655,-1.6172127516071388,-2.2951808112878753,0.16945147387291012,-0.27543173634852525,0.15725971618102003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.47891621976559395,-0.20914777726891892,-0.6732058097613866,-0.13417024666587277,-0.3990881672931752,-1.6172127516071388,-1.7169578153395302,0.7622497646241919,-0.353485930794422,0.7338639911832087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.45020215611693115,-1.0868257635514897,1.4468346312940163,-0.18997562009945912,-0.40432407224619127,-1.6172127516071388,0.017711172505505024,-0.4576503584093581,-0.3603546999056609,-0.4788223636924546,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4522531606632642,-1.0868257635514897,-0.6732058097613866,-0.1219001506887044,-0.41008356769450904,-1.6172127516071388,0.017711172505505024,0.5068865784154736,-0.3616035670167952,0.504969468696526,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4419981379315989,0.22969121587236643,-0.6732058097613866,-0.16242666897830713,-0.422126149086446,-1.6172127516071388,0.017711172505505024,-0.07961776895690956,-0.35535923146112347,-0.09280784659276753,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
